,user_id,created_at,tweet,hashtags,retweet_count,favourite_count,tweet_url,user_location,tweet_urls
67,b'KaurVeera120596',2020-10-01 05:06:30,"b""RT @ChiragdeepDahi1: This is how #Khalistani's so-called #Referendum2020 is going on. #Sikhs in abroad don\xe2\x80\x99t want #Khalistan and they don\xe2\x80\x99t\xe2\x80\xa6""","[{'text': 'Khalistani', 'indices': [33, 44]}, {'text': 'Referendum2020', 'indices': [57, 72]}, {'text': 'Sikhs', 'indices': [86, 92]}, {'text': 'Khalistan', 'indices': [114, 124]}]",26,0,,,[]
68,b'SinghGurprabh',2020-10-01 04:48:40,"b""RT @ChiragdeepDahi1: This is how #Khalistani's so-called #Referendum2020 is going on. #Sikhs in abroad don\xe2\x80\x99t want #Khalistan and they don\xe2\x80\x99t\xe2\x80\xa6""","[{'text': 'Khalistani', 'indices': [33, 44]}, {'text': 'Referendum2020', 'indices': [57, 72]}, {'text': 'Sikhs', 'indices': [86, 92]}, {'text': 'Khalistan', 'indices': [114, 124]}]",26,0,,,[]
69,b'Kamalak77750268',2020-10-01 04:40:39,"b""RT @ChiragdeepDahi1: This is how #Khalistani's so-called #Referendum2020 is going on. #Sikhs in abroad don\xe2\x80\x99t want #Khalistan and they don\xe2\x80\x99t\xe2\x80\xa6""","[{'text': 'Khalistani', 'indices': [33, 44]}, {'text': 'Referendum2020', 'indices': [57, 72]}, {'text': 'Sikhs', 'indices': [86, 92]}, {'text': 'Khalistan', 'indices': [114, 124]}]",26,0,,,[]
70,b'RagNut2',2020-10-01 03:33:22,"b""RT @ChiragdeepDahi1: This is how #Khalistani's so-called #Referendum2020 is going on. #Sikhs in abroad don\xe2\x80\x99t want #Khalistan and they don\xe2\x80\x99t\xe2\x80\xa6""","[{'text': 'Khalistani', 'indices': [33, 44]}, {'text': 'Referendum2020', 'indices': [57, 72]}, {'text': 'Sikhs', 'indices': [86, 92]}, {'text': 'Khalistan', 'indices': [114, 124]}]",26,0,,,[]
71,b'tushar_jaihind',2020-10-01 02:52:59,"b""RT @ChiragdeepDahi1: This is how #Khalistani's so-called #Referendum2020 is going on. #Sikhs in abroad don\xe2\x80\x99t want #Khalistan and they don\xe2\x80\x99t\xe2\x80\xa6""","[{'text': 'Khalistani', 'indices': [33, 44]}, {'text': 'Referendum2020', 'indices': [57, 72]}, {'text': 'Sikhs', 'indices': [86, 92]}, {'text': 'Khalistan', 'indices': [114, 124]}]",26,0,,,[]
72,b'aaronbirdnz',2020-10-01 02:18:05,"b'Imagine if she got caught using a Class C drug, charged and convicted how different her life would be... and for wh\xe2\x80\xa6 https://t.co/NcE1e0rj2J'",[],3,12,,,"[{'url': 'https://t.co/NcE1e0rj2J', 'expanded_url': 'https://twitter.com/i/web/status/1311490537166270467', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
73,b'IshwarS90233688',2020-10-01 01:09:30,"b""RT @ChiragdeepDahi1: This is how #Khalistani's so-called #Referendum2020 is going on. #Sikhs in abroad don\xe2\x80\x99t want #Khalistan and they don\xe2\x80\x99t\xe2\x80\xa6""","[{'text': 'Khalistani', 'indices': [33, 44]}, {'text': 'Referendum2020', 'indices': [57, 72]}, {'text': 'Sikhs', 'indices': [86, 92]}, {'text': 'Khalistan', 'indices': [114, 124]}]",26,0,,,[]
74,b'sumitk0708',2020-10-01 00:52:51,b'RT @TheKhalsaToday: A #Sikh who follows #SGGS ji will never support such campaigns of #Referendum2020 for secession of #Punjab state from I\xe2\x80\xa6',"[{'text': 'Sikh', 'indices': [22, 27]}, {'text': 'SGGS', 'indices': [40, 45]}, {'text': 'Referendum2020', 'indices': [86, 101]}, {'text': 'Punjab', 'indices': [119, 126]}]",6,0,,,[]
75,b'Krishna04020402',2020-10-01 00:35:54,b'@HarsimratBadal_ We want #Khalistan separate from union of india peacful by votes in #Referendum2020 \xf0\x9f\x87\xa8\xf0\x9f\x87\xa6\xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xf0\x9f\x9a\xa8 https://t.co/KcrrWN3Eat',"[{'text': 'Khalistan', 'indices': [25, 35]}, {'text': 'Referendum2020', 'indices': [85, 100]}]",0,0,,,[]
76,b'Krishna04020402',2020-10-01 00:33:43,b'@bbcnewspunjabi We want @RealSFJ for #Referendum2020 fully Freedom',"[{'text': 'Referendum2020', 'indices': [37, 52]}]",0,0,,,[]
77,b'Prabhjyot_Madan',2020-10-01 00:06:05,b'RT @realSukhiChahal: A #Sikh who follows #SGGS ji will never support such campaigns of #Referendum2020 for secession of #Punjab state from\xe2\x80\xa6',"[{'text': 'Sikh', 'indices': [23, 28]}, {'text': 'SGGS', 'indices': [41, 46]}, {'text': 'Referendum2020', 'indices': [87, 102]}, {'text': 'Punjab', 'indices': [120, 127]}]",5,0,,,[]
78,b'Jaspal13649680',2020-09-30 23:16:03,"b""RT @ChiragdeepDahi1: This is how #Khalistani's so-called #Referendum2020 is going on. #Sikhs in abroad don\xe2\x80\x99t want #Khalistan and they don\xe2\x80\x99t\xe2\x80\xa6""","[{'text': 'Khalistani', 'indices': [33, 44]}, {'text': 'Referendum2020', 'indices': [57, 72]}, {'text': 'Sikhs', 'indices': [86, 92]}, {'text': 'Khalistan', 'indices': [114, 124]}]",26,0,,,[]
79,b'empressbandnz',2020-09-30 23:00:12,b'counting down the 2 weeks until #Referendum2020 AND our single release\nyou can pre-save it here:  https://t.co/JVyljlWBh3',"[{'text': 'Referendum2020', 'indices': [32, 47]}]",0,0,,,"[{'url': 'https://t.co/JVyljlWBh3', 'expanded_url': 'https://smarturl.it/presaveempssg', 'display_url': 'smarturl.it/presaveempssg', 'indices': [98, 121]}]"
80,b'TashiStenzin',2020-09-30 22:18:58,b'RT @TheKhalsaToday: A #Sikh who follows #SGGS ji will never support such campaigns of #Referendum2020 for secession of #Punjab state from I\xe2\x80\xa6',"[{'text': 'Sikh', 'indices': [22, 27]}, {'text': 'SGGS', 'indices': [40, 45]}, {'text': 'Referendum2020', 'indices': [86, 101]}, {'text': 'Punjab', 'indices': [119, 126]}]",6,0,,,[]
81,b'PresentGen',2020-09-30 21:58:10,"b""RT @ChiragdeepDahi1: This is how #Khalistani's so-called #Referendum2020 is going on. #Sikhs in abroad don\xe2\x80\x99t want #Khalistan and they don\xe2\x80\x99t\xe2\x80\xa6""","[{'text': 'Khalistani', 'indices': [33, 44]}, {'text': 'Referendum2020', 'indices': [57, 72]}, {'text': 'Sikhs', 'indices': [86, 92]}, {'text': 'Khalistan', 'indices': [114, 124]}]",26,0,,,[]
82,b'NetizenParo',2020-09-30 21:50:05,"b""RT @ChiragdeepDahi1: This is how #Khalistani's so-called #Referendum2020 is going on. #Sikhs in abroad don\xe2\x80\x99t want #Khalistan and they don\xe2\x80\x99t\xe2\x80\xa6""","[{'text': 'Khalistani', 'indices': [33, 44]}, {'text': 'Referendum2020', 'indices': [57, 72]}, {'text': 'Sikhs', 'indices': [86, 92]}, {'text': 'Khalistan', 'indices': [114, 124]}]",26,0,,,[]
83,b'sooquler',2020-09-30 21:25:44,"b""RT @ecosystemnz: I'm voting yes in the #cannabis  #Referendum2020 because dealing with its use as a health issue is substantially more prog\xe2\x80\xa6""","[{'text': 'cannabis', 'indices': [39, 48]}, {'text': 'Referendum2020', 'indices': [50, 65]}]",2,0,,,[]
84,b'nzdrug',2020-09-30 21:16:19,"b""RT @ecosystemnz: I'm voting yes in the #cannabis  #Referendum2020 because dealing with its use as a health issue is substantially more prog\xe2\x80\xa6""","[{'text': 'cannabis', 'indices': [39, 48]}, {'text': 'Referendum2020', 'indices': [50, 65]}]",2,0,,,[]
85,b'voiceof73086698',2020-09-30 21:04:53,"b'Anyone notice in debate last night when JA mentioned JC having whipped her caucus on the referendum, she tried to d\xe2\x80\xa6 https://t.co/ayQKvDjGvh'",[],0,0,,,"[{'url': 'https://t.co/ayQKvDjGvh', 'expanded_url': 'https://twitter.com/i/web/status/1311411719558717440', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
86,b'ecosystemnz',2020-09-30 21:02:42,"b""I'm voting yes in the #cannabis  #Referendum2020 because dealing with its use as a health issue is substantially mo\xe2\x80\xa6 https://t.co/rahOjgzAPW""","[{'text': 'cannabis', 'indices': [22, 31]}, {'text': 'Referendum2020', 'indices': [33, 48]}]",2,9,,,"[{'url': 'https://t.co/rahOjgzAPW', 'expanded_url': 'https://twitter.com/i/web/status/1311411170977300482', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
87,b'RajatY111',2020-09-30 20:43:40,b'RT @TheKhalsaToday: A #Sikh who follows #SGGS ji will never support such campaigns of #Referendum2020 for secession of #Punjab state from I\xe2\x80\xa6',"[{'text': 'Sikh', 'indices': [22, 27]}, {'text': 'SGGS', 'indices': [40, 45]}, {'text': 'Referendum2020', 'indices': [86, 101]}, {'text': 'Punjab', 'indices': [119, 126]}]",6,0,,,[]
88,b'ravi4602',2020-09-30 19:51:46,"b""RT @ChiragdeepDahi1: This is how #Khalistani's so-called #Referendum2020 is going on. #Sikhs in abroad don\xe2\x80\x99t want #Khalistan and they don\xe2\x80\x99t\xe2\x80\xa6""","[{'text': 'Khalistani', 'indices': [33, 44]}, {'text': 'Referendum2020', 'indices': [57, 72]}, {'text': 'Sikhs', 'indices': [86, 92]}, {'text': 'Khalistan', 'indices': [114, 124]}]",26,0,,,[]
89,b'anshi_v20',2020-09-30 19:43:24,"b""RT @ChiragdeepDahi1: This is how #Khalistani's so-called #Referendum2020 is going on. #Sikhs in abroad don\xe2\x80\x99t want #Khalistan and they don\xe2\x80\x99t\xe2\x80\xa6""","[{'text': 'Khalistani', 'indices': [33, 44]}, {'text': 'Referendum2020', 'indices': [57, 72]}, {'text': 'Sikhs', 'indices': [86, 92]}, {'text': 'Khalistan', 'indices': [114, 124]}]",26,0,,,[]
90,b'epicfighter007',2020-09-30 19:21:30,"b""RT @ChiragdeepDahi1: This is how #Khalistani's so-called #Referendum2020 is going on. #Sikhs in abroad don\xe2\x80\x99t want #Khalistan and they don\xe2\x80\x99t\xe2\x80\xa6""","[{'text': 'Khalistani', 'indices': [33, 44]}, {'text': 'Referendum2020', 'indices': [57, 72]}, {'text': 'Sikhs', 'indices': [86, 92]}, {'text': 'Khalistan', 'indices': [114, 124]}]",26,0,,,[]
91,b'NdSolanki',2020-09-30 19:17:17,"b""RT @ChiragdeepDahi1: This is how #Khalistani's so-called #Referendum2020 is going on. #Sikhs in abroad don\xe2\x80\x99t want #Khalistan and they don\xe2\x80\x99t\xe2\x80\xa6""","[{'text': 'Khalistani', 'indices': [33, 44]}, {'text': 'Referendum2020', 'indices': [57, 72]}, {'text': 'Sikhs', 'indices': [86, 92]}, {'text': 'Khalistan', 'indices': [114, 124]}]",26,0,,,[]
92,b'Sriniva97913531',2020-09-30 19:16:58,"b""RT @ChiragdeepDahi1: This is how #Khalistani's so-called #Referendum2020 is going on. #Sikhs in abroad don\xe2\x80\x99t want #Khalistan and they don\xe2\x80\x99t\xe2\x80\xa6""","[{'text': 'Khalistani', 'indices': [33, 44]}, {'text': 'Referendum2020', 'indices': [57, 72]}, {'text': 'Sikhs', 'indices': [86, 92]}, {'text': 'Khalistan', 'indices': [114, 124]}]",26,0,,,[]
93,b'dynamicsach',2020-09-30 19:13:45,"b""RT @ChiragdeepDahi1: This is how #Khalistani's so-called #Referendum2020 is going on. #Sikhs in abroad don\xe2\x80\x99t want #Khalistan and they don\xe2\x80\x99t\xe2\x80\xa6""","[{'text': 'Khalistani', 'indices': [33, 44]}, {'text': 'Referendum2020', 'indices': [57, 72]}, {'text': 'Sikhs', 'indices': [86, 92]}, {'text': 'Khalistan', 'indices': [114, 124]}]",26,0,,,[]
94,b'martin_indian',2020-09-30 19:07:57,"b""RT @ChiragdeepDahi1: This is how #Khalistani's so-called #Referendum2020 is going on. #Sikhs in abroad don\xe2\x80\x99t want #Khalistan and they don\xe2\x80\x99t\xe2\x80\xa6""","[{'text': 'Khalistani', 'indices': [33, 44]}, {'text': 'Referendum2020', 'indices': [57, 72]}, {'text': 'Sikhs', 'indices': [86, 92]}, {'text': 'Khalistan', 'indices': [114, 124]}]",26,0,,,[]
95,b'dipali_mishra18',2020-09-30 19:01:01,"b""RT @ChiragdeepDahi1: This is how #Khalistani's so-called #Referendum2020 is going on. #Sikhs in abroad don\xe2\x80\x99t want #Khalistan and they don\xe2\x80\x99t\xe2\x80\xa6""","[{'text': 'Khalistani', 'indices': [33, 44]}, {'text': 'Referendum2020', 'indices': [57, 72]}, {'text': 'Sikhs', 'indices': [86, 92]}, {'text': 'Khalistan', 'indices': [114, 124]}]",26,0,,,[]
96,b'Manjind06428833',2020-09-30 18:58:23,"b""RT @ChiragdeepDahi1: This is how #Khalistani's so-called #Referendum2020 is going on. #Sikhs in abroad don\xe2\x80\x99t want #Khalistan and they don\xe2\x80\x99t\xe2\x80\xa6""","[{'text': 'Khalistani', 'indices': [33, 44]}, {'text': 'Referendum2020', 'indices': [57, 72]}, {'text': 'Sikhs', 'indices': [86, 92]}, {'text': 'Khalistan', 'indices': [114, 124]}]",26,0,,,[]
